指标名称,中间价:美元兑人民币,SHIBOR:1周,中国:银行间同业拆借加权利率:7天,中国:7天回购利率:加权平均:最近1周(B1W),中国:固定利率国债:发行利率:10年,中国:公开市场操作:货币净投放,中国:人民币存款准备金率(变动公告日期):大型存款类金融机构,中国:人民币存款准备金率:大型存款类金融机构:变动日期,中国:逆回购数量:7天,中国:正回购数量:14天
单位,,%,%,%,%,亿元,%,%,亿元,亿元
2015/9/22,6.3721,2.397,2.5074,2.4014,,0,,,500,
2015/9/23,6.3773,2.401,2.5115,2.4054,,0,,,,
2015/9/24,6.3791,2.48,2.8882,2.3974,,400,,,,
2015/9/25,6.3785,2.447,2.7253,2.4195,,0,,,,
2015/9/28,6.3729,2.431,2.8178,2.4101,,0,,,,
2015/9/29,6.366,2.419,2.7277,2.4037,,-100,,,,
2015/9/30,6.3613,2.408,2.5056,2.4025,,0,,,,
2015/10/8,6.3505,2.4,2.4876,2.4029,,400,,,1200,
2015/10/9,6.3493,2.4,2.4757,2.3936,,0,,,,
2015/10/10,,2.401,2.4897,2.417,,0,,,,
2015/10/12,6.3406,2.397,2.4478,2.4106,,0,,,,
2015/10/13,6.3231,2.397,2.5073,2.4146,,0,,,400,
2015/10/14,6.3408,2.397,2.5423,2.4285,2.99,0,,,,
2015/10/15,6.3402,2.397,2.5742,2.4416,,-700,,,500,
2015/10/16,6.3436,2.394,2.6159,2.4401,,0,,,,
2015/10/19,6.3527,2.395,2.6047,2.448,,0,,,,
2015/10/20,6.3614,2.394,2.4925,2.4501,,-150,,,250,
2015/10/21,6.3473,2.394,2.4661,2.4449,,0,,,,
2015/10/22,6.3497,2.396,2.4258,2.4365,,-300,,,200,
2015/10/23,6.3595,2.401,2.5007,2.4359,,0,17.5,,,
2015/10/24,,,,,,,,17.5,,
2015/10/26,6.3549,2.338,2.4319,2.44,,0,,,,
2015/10/27,6.3494,2.297,2.3892,2.4371,,-150,,,100,
2015/10/28,6.3536,2.292,2.434,2.4166,,0,,,,
2015/10/29,6.3596,2.291,2.4671,2.3977,,-100,,,100,
2015/10/30,6.3495,2.291,2.4749,2.3879,,0,,,,
2015/11/2,6.3154,2.291,2.3532,2.378,,0,,,,
2015/11/3,6.331,2.29,2.5367,2.3675,,0,,,100,
2015/11/4,6.3343,2.293,2.5448,2.3882,3.092,0,,,,
2015/11/5,6.3381,2.288,2.4547,2.3948,,0,,,100,
2015/11/6,6.3459,2.285,2.4072,2.3842,,0,,,,
2015/11/9,6.3578,2.285,2.411,2.3765,,0,,,,
2015/11/10,6.3602,2.28,2.4415,2.3697,,0,,,100,
2015/11/11,6.3614,2.279,2.5414,2.357,,0,,,,
2015/11/12,6.3628,2.279,2.4416,2.3531,,0,,,100,
2015/11/13,6.3655,2.278,2.4777,2.353,,0,,,,
2015/11/16,6.375,2.279,2.4172,2.3503,,0,,,,
2015/11/17,6.374,2.278,2.421,2.3499,,0,,,100,
2015/11/18,6.3796,2.279,2.4951,2.3508,,0,,,,
2015/11/19,6.3791,2.28,2.417,2.3408,,100,,,200,
2015/11/20,6.378,2.282,2.4312,2.3416,,0,,,,
2015/11/23,6.3867,2.283,2.3693,2.3352,,0,,,,
2015/11/24,6.3888,2.285,2.3927,2.3331,,0,,,100,
2015/11/25,6.3877,2.286,2.3372,2.3299,,0,,,,
2015/11/26,6.3896,2.289,2.4252,2.3385,,0,,,200,
2015/11/27,6.3915,2.293,2.514,2.3571,,0,,,,
2015/11/30,6.3962,2.299,2.4212,2.3743,,0,,,,
2015/12/1,6.3973,2.294,2.5282,2.3865,,400,,,500,
2015/12/2,6.3958,2.293,2.4964,2.4061,,0,,,,
2015/12/3,6.3982,2.292,2.5144,2.4166,,100,,,300,
2015/12/4,6.3851,2.293,2.4346,2.4036,,0,,,,
2015/12/7,6.3985,2.291,2.419,2.4005,,0,,,,
2015/12/8,6.4078,2.292,2.4688,2.3972,,-400,,,100,
2015/12/9,6.414,2.294,2.6211,2.3908,2.9764,0,,,,
2015/12/10,6.4236,2.297,2.5516,2.3926,,-100,,,200,
2015/12/11,6.4358,2.302,2.5893,2.4085,,0,,,,
2015/12/14,6.4495,2.303,2.5217,2.4197,,0,,,,
2015/12/15,6.4559,2.299,2.4808,2.4275,,0,,,100,
2015/12/16,6.4626,2.301,2.5153,2.4307,,0,,,,
2015/12/17,6.4757,2.299,2.5782,2.4292,,100,,,300,
2015/12/18,6.4814,2.318,2.5833,2.4318,,0,,,,
2015/12/21,6.4753,2.334,2.5539,2.4335,,0,,,,
2015/12/22,6.4746,2.342,2.7766,2.4359,,200,,,300,
2015/12/23,6.4731,2.348,2.5691,2.4429,,0,,,,
2015/12/24,6.4755,2.348,2.4797,2.4397,,100,,,400,
2015/12/25,6.4713,2.355,2.5647,2.4231,,0,,,,
2015/12/28,6.475,2.354,2.4854,2.4334,,0,,,,
2015/12/29,6.4864,2.352,2.522,2.4582,,-200,,,100,
2015/12/30,6.4895,2.352,2.5456,2.5001,,0,,,,
2015/12/31,6.4936,2.355,2.4457,2.5251,,-400,,,,
2016/1/4,6.5032,2.335,2.5693,2.5132,,0,,,,
2016/1/5,6.5169,2.33,2.5674,2.5062,,1200,,,1300,
2016/1/6,6.5314,2.322,2.5526,2.4925,2.8607,0,,,,
2016/1/7,6.5646,2.313,2.4688,2.4826,,700,,,700,
2016/1/8,6.5636,2.308,2.5509,2.4599,,0,,,,
2016/1/11,6.5626,2.303,2.5132,2.4476,,0,,,,
2016/1/12,6.5628,2.3,2.5585,2.4361,,-500,,,800,
2016/1/13,6.563,2.3,2.5064,2.4199,,0,,,,
2016/1/14,6.5616,2.3,2.4872,2.3988,,900,,,1600,
2016/1/15,6.5637,2.303,2.4704,2.4005,,0,,,,
2016/1/18,6.559,2.308,2.4336,2.4094,,0,,,,
2016/1/19,6.5596,2.316,2.6792,2.4162,,750,,,800,
2016/1/20,6.5578,2.341,2.6648,2.46,,0,,,,
2016/1/21,6.5585,2.405,2.7831,2.5041,,2400,,,1100,
2016/1/22,6.5572,2.4,2.6247,2.5535,,0,,,,
2016/1/25,6.5557,2.376,2.5587,2.5809,,0,,,,
2016/1/26,6.5548,2.363,2.4945,2.5872,,3600,,,800,
2016/1/27,6.5533,2.359,2.4936,2.5688,2.85,0,,,,
2016/1/28,6.5528,2.362,2.5418,2.5369,,2300,,,800,
2016/1/29,6.5516,2.33,2.5539,2.509,,1000,,,200,
2016/2/1,6.5539,2.444,2.7433,2.4747,,100,,,,
2016/2/2,6.551,2.455,2.7955,2.4617,,200,,,,
2016/2/3,6.5521,2.453,2.6535,2.4642,,1000,,,,
2016/2/4,6.5419,2.455,2.7245,2.4523,,700,,,,
2016/2/5,6.5314,2.448,2.4736,2.4563,,1300,,,,
2016/2/6,,2.353,2.475,2.4412,,1100,,,,
2016/2/14,,2.313,2.4632,2.3984,,100,,,100,
2016/2/15,6.5118,2.3,2.4545,2.3551,,100,,,100,
2016/2/16,6.513,2.297,2.4243,2.3549,,-950,,,300,
2016/2/17,6.5237,2.297,2.4261,2.3541,,-300,,,100,
2016/2/18,6.5152,2.285,2.4943,2.3582,,-2900,,,800,
2016/2/19,6.5186,2.286,2.4178,2.3719,,-500,,,100,
2016/2/22,6.5165,2.286,2.469,2.3769,,-600,,,700,
2016/2/23,6.5273,2.283,2.4403,2.3655,,-2600,,,1300,
2016/2/24,6.5302,2.295,2.4331,2.35,,300,,,400,
2016/2/25,6.5318,2.321,2.4547,2.372,,0,,,3400,
2016/2/26,6.5338,2.345,2.4478,2.3888,,2100,,,3000,
2016/2/29,6.5452,2.335,2.5865,2.4212,,1500,17,,2300,
2016/3/1,6.5385,2.308,2.5107,2.4673,,-1800,,17,,
2016/3/2,6.549,2.3,2.475,2.4711,2.8196,-1000,,,,
2016/3/3,6.5412,2.297,2.414,2.4499,,-3700,,,400,
2016/3/4,6.5284,2.295,2.4127,2.4256,,-3400,,,500,
2016/3/7,6.5113,2.294,2.5222,2.3936,,-2000,,,300,
2016/3/8,6.5041,2.293,2.4822,2.3605,,300,,,300,
2016/3/9,6.5106,2.292,2.4371,2.3558,,150,,,150,
2016/3/10,6.5127,2.28,2.4023,2.3482,,-200,,,200,
2016/3/11,6.4905,2.282,2.4426,2.3514,,-300,,,200,
2016/3/14,6.4913,2.281,2.4775,2.3473,,-200,,,100,
2016/3/15,6.5079,2.281,2.4395,2.3501,,-100,,,200,
2016/3/16,6.5172,2.282,2.4274,2.3518,,50,,,200,
2016/3/17,6.4961,2.288,2.4421,2.3622,,200,,,400,
2016/3/18,6.4628,2.295,2.438,2.3709,,900,,,1100,
2016/3/21,6.4824,2.302,2.6427,2.4063,,1200,,,1300,
2016/3/22,6.4971,2.305,2.5373,2.444,,600,,,800,
2016/3/23,6.4936,2.301,2.4301,2.4788,,600,,,800,
2016/3/24,6.515,2.297,2.398,2.5135,,200,,,600,
2016/3/25,6.5223,2.3,2.345,2.5148,,-800,,,300,
2016/3/28,6.5232,2.301,2.4871,2.5004,,-950,,,350,
2016/3/29,6.506,2.303,2.4573,2.4938,,-200,,,600,
2016/3/30,6.4841,2.312,2.4175,2.4884,,-200,,,600,
2016/3/31,6.4612,2.325,2.5751,2.5484,,400,,,1000,
2016/4/1,6.4585,2.32,2.4421,2.6378,,1100,,,1400,
2016/4/5,6.4663,2.302,2.48,2.6158,,-350,,,600,
2016/4/6,6.4754,2.294,2.4283,2.5845,2.8632,-300,,,300,
2016/4/7,6.4707,2.289,2.386,2.5494,,-900,,,100,
2016/4/8,6.4733,2.287,2.4734,2.4739,,-1200,,,200,
2016/4/11,6.4649,2.291,2.5098,2.3915,,150,,,150,
2016/4/12,6.4616,2.295,2.4835,2.3772,,0,,,600,
2016/4/13,6.4591,2.302,2.5217,2.3822,,100,,,400,
2016/4/14,6.4891,2.304,2.5109,2.4045,,300,,,400,
2016/4/15,6.4908,2.301,2.4594,2.4298,,150,,,350,
2016/4/18,6.4787,2.302,2.5324,2.4473,,150,,,300,
2016/4/19,6.47,2.305,2.4356,2.4506,,300,,,900,
2016/4/20,6.4579,2.322,2.5823,2.4446,,2100,,,2500,
2016/4/21,6.4803,2.332,2.527,2.4548,,2200,,,2600,
2016/4/22,6.4898,2.334,2.6281,2.4701,,2050,,,2400,
2016/4/25,6.512,2.342,2.6435,2.5183,,1500,,,1800,
2016/4/26,6.4882,2.341,2.6378,2.5642,,500,,,1400,
2016/4/27,6.4837,2.346,2.5995,2.5871,,-1300,,,1200,
2016/4/28,6.4954,2.368,2.6397,2.611,,-1500,,,1100,
2016/4/29,6.4589,2.386,2.505,2.6224,,-2100,,,300,
2016/5/3,6.4565,2.34,2.5454,2.5884,,-2200,,,1000,
2016/5/4,6.4943,2.328,2.5468,2.5419,2.9,-200,,,1000,
2016/5/5,6.5128,2.329,2.4914,2.513,,200,,,1300,
2016/5/6,6.5202,2.326,2.3853,2.472,,0,,,300,
2016/5/9,6.5105,2.323,2.5216,2.4381,,200,,,200,
2016/5/10,6.5233,2.323,2.4611,2.4291,,-300,,,700,
2016/5/11,6.5209,2.324,2.4757,2.4246,,-200,,,800,
2016/5/12,6.4959,2.325,2.4639,2.4325,,-800,,,500,
2016/5/13,6.5246,2.324,2.3985,2.4418,,0,,,300,
2016/5/16,6.5343,2.327,2.4751,2.4417,,250,,,450,
2016/5/17,6.52,2.331,2.5162,2.4382,,-200,,,500,
2016/5/18,6.5216,2.332,2.425,2.4329,,-100,,,700,
2016/5/19,6.5531,2.331,2.4361,2.4304,,350,,,850,
2016/5/20,6.551,2.331,2.3725,2.4145,,200,,,500,
2016/5/23,6.5455,2.33,2.5775,2.4003,,200,,,650,
2016/5/24,6.5468,2.33,2.5394,2.3857,,150,,,650,
2016/5/25,6.5693,2.331,2.4696,2.3707,,0,,,700,
2016/5/26,6.5552,2.332,2.4721,2.3846,,-100,,,750,
2016/5/27,6.549,2.333,2.5499,2.4097,,450,,,950,
2016/5/30,6.5784,2.334,2.5144,2.4331,,0,,,650,
2016/5/31,6.579,2.338,2.544,2.4417,,550,,,1200,
2016/6/1,6.5889,2.337,2.3943,2.447,2.9951,250,,,950,
2016/6/2,6.5688,2.342,2.3915,2.4477,,-50,,,700,
2016/6/3,6.5793,2.338,2.5486,2.4206,,-550,,,400,
2016/6/6,6.5497,2.337,2.5564,2.399,,-250,,,400,
2016/6/7,6.5618,2.34,2.5408,2.3918,,-700,,,500,
2016/6/8,6.5593,2.341,2.431,2.3892,,-400,,,550,
2016/6/12,,2.343,2.3866,2.3859,,-400,,,700,
2016/6/13,6.5805,2.342,2.4786,2.3717,,0,,,400,
2016/6/14,6.5791,2.341,2.5171,2.3761,,250,,,750,
2016/6/15,6.6001,2.341,2.4099,2.3686,,100,,,650,
2016/6/16,6.5739,2.343,2.4435,2.3688,,300,,,300,
2016/6/17,6.5795,2.346,2.4984,2.3629,,400,,,400,
2016/6/20,6.5708,2.351,2.5278,2.3671,,600,,,1700,
2016/6/21,6.5656,2.354,2.4242,2.3592,,350,,,1100,
2016/6/22,6.5935,2.355,2.5057,2.359,,850,,,1500,
2016/6/23,6.5658,2.358,2.4173,2.3755,,300,,,600,
2016/6/24,6.5776,2.371,2.5452,2.3917,,1300,,,1700,
2016/6/27,6.6375,2.375,2.4996,2.4353,,1000,,,2700,
2016/6/28,6.6528,2.381,2.5495,2.4946,,700,,,1800,
2016/6/29,6.6324,2.386,2.49,2.5802,,600,,,2100,
2016/6/30,6.6312,2.385,2.498,2.6497,,700,,,1300,
2016/7/1,6.6496,2.365,2.4089,2.6903,,-1200,,,500,
2016/7/4,6.6472,2.355,2.4162,2.6343,,-1800,,,900,
2016/7/5,6.6594,2.344,2.4344,2.5738,,-1400,,,400,
2016/7/6,6.6857,2.337,2.482,2.4954,2.8114,-1800,,,300,
2016/7/7,6.682,2.33,2.4062,2.43,,-1150,,,150,
2016/7/8,6.6853,2.327,2.3782,2.3883,,-300,,,200,
2016/7/11,6.6843,2.323,2.435,2.3986,,-600,,,300,
2016/7/12,6.695,2.319,2.4147,2.4075,,-100,,,300,
2016/7/13,6.6891,2.313,2.419,2.4062,,0,,,300,
2016/7/14,6.6846,2.31,2.4315,2.4072,,50,,,200,
2016/7/15,6.6805,2.308,2.3908,2.4051,,0,,,200,
2016/7/18,6.6961,2.307,2.4403,2.4023,,1303,,,500,
2016/7/19,6.6971,2.308,2.4824,2.3978,,300,,,600,
2016/7/20,6.6946,2.308,2.4548,2.4051,,450,,,750,
2016/7/21,6.6872,2.311,2.4189,2.4152,,100,,,300,
2016/7/22,6.6669,2.321,2.4671,2.4243,,500,,,700,
2016/7/25,6.686,2.332,2.5352,2.4539,,1000,,,1500,
2016/7/26,6.6778,2.348,2.6879,2.5123,,700,,,1300,
2016/7/27,6.6671,2.36,2.5984,2.5818,,1050,,,1800,
2016/7/28,6.6597,2.359,2.5227,2.6115,,500,,,800,
2016/7/29,6.6511,2.348,2.5042,2.6205,,0,,,700,
2016/8/1,6.6277,2.343,2.4016,2.5999,,435,,,1200,
2016/8/2,6.6451,2.338,2.4446,2.546,,-700,,,600,
2016/8/3,6.6195,2.332,2.4604,2.4774,2.74,-1250,,,550,
2016/8/4,6.6444,2.324,2.4709,2.4354,,-300,,,500,
2016/8/5,6.6406,2.317,2.4175,2.4031,,200,,,900,
2016/8/8,6.6615,2.316,2.4086,2.3865,,50,,,1250,
2016/8/9,6.6594,2.317,2.4746,2.3909,,100,,,700,
2016/8/10,6.653,2.325,2.4437,2.4005,,250,,,800,
2016/8/11,6.6255,2.332,2.5776,2.4295,,500,,,1000,
2016/8/12,6.6543,2.336,2.501,2.4702,,0,,,900,
2016/8/15,6.643,2.3411,2.4407,2.4793,,805,,,1300,
2016/8/16,6.6305,2.343,2.4805,2.4872,,100,,,800,
2016/8/17,6.6056,2.345,2.4567,2.4814,,200,,,1000,
2016/8/18,6.6273,2.347,2.4765,2.4689,,-500,,,500,
2016/8/19,6.6211,2.347,2.4675,2.4614,,-450,,,450,
2016/8/22,6.6652,2.3467,2.4193,2.4601,,-200,,,1100,
2016/8/23,6.6586,2.352,2.5083,2.4549,,200,,,1000,
2016/8/24,6.642,2.362,2.5765,2.4947,,400,,,900,
2016/8/25,6.6602,2.364,2.5558,2.5444,,1700,,,1400,
2016/8/26,6.6488,2.362,2.5161,2.5926,,1000,,,950,
2016/8/29,6.6856,2.364,2.4724,2.5996,,315,,,600,
2016/8/30,6.6812,2.366,2.5031,2.5784,,0,,,600,
2016/8/31,6.6908,2.369,2.4624,2.5332,,-400,,,400,
2016/9/1,6.6784,2.368,2.4218,2.4786,,-1100,,,200,
2016/9/2,6.6727,2.369,2.5057,2.4233,,-550,,,300,
2016/9/5,6.6873,2.369,2.5128,2.3993,,-300,,,200,
2016/9/6,6.6676,2.368,2.5403,2.3957,,-300,,,200,
2016/9/7,6.6555,2.368,2.5232,2.3884,2.7523,-600,,,200,
2016/9/8,6.662,2.37,2.4435,2.3857,,-200,,,600,
2016/9/9,6.6684,2.3765,2.529,2.3722,,-100,,,500,
2016/9/12,6.6908,2.378,2.5431,2.3553,,1501,,,700,
2016/9/13,6.6726,2.3855,2.5,2.3623,,1000,,,700,
2016/9/14,6.6895,2.392,2.5703,2.4033,,1350,,,700,
2016/9/18,,2.394,2.558,2.459,,1400,,,1500,
2016/9/19,6.6786,2.397,2.5096,2.4683,,1700,,,1800,
2016/9/20,6.6595,2.4,2.6627,2.5381,,1400,,,1500,
2016/9/21,6.6738,2.405,2.6587,2.5905,,1200,,,1200,
2016/9/22,6.6513,2.408,2.4606,2.62,,1600,,,1200,
2016/9/23,6.667,2.406,2.4225,2.6337,,800,,,900,
2016/9/26,6.6744,2.439,2.544,2.6117,,-2450,,,,
2016/9/27,6.6646,2.459,2.5972,2.5756,,-951,,,,
2016/9/28,6.6681,2.476,2.707,2.5588,,0,,,,
2016/9/29,6.67,2.487,2.5664,2.5604,,-300,,,,
2016/9/30,6.6778,2.477,2.5323,2.5927,,-500,,,,
2016/10/8,,2.442,2.5885,2.6146,,0,,,,
2016/10/9,,2.425,2.5329,2.5661,,600,,,400,
2016/10/10,6.7008,2.41,2.521,2.5027,,-900,,,200,
2016/10/11,6.7098,2.394,2.3964,2.4662,,-1000,,,200,
2016/10/12,6.7258,2.383,2.4578,2.4026,2.6768,-1650,,,300,
2016/10/13,6.7296,2.378,2.4109,2.379,,-600,,,200,
2016/10/14,6.7157,2.374,2.4275,2.3959,,0,,,300,
2016/10/17,6.7379,2.375,2.5272,2.4086,,-1745,,,500,
2016/10/18,6.7303,2.381,2.6167,2.4162,,-100,,,400,
2016/10/19,6.7326,2.39,2.6508,2.498,,400,,,650,
2016/10/20,6.7311,2.397,2.5686,2.5795,,1200,,,1000,
2016/10/21,6.7558,2.401,2.6394,2.6649,,1200,,,700,
2016/10/24,6.769,2.404,2.625,2.764,,800,,,700,
2016/10/25,6.7744,2.404,2.742,2.8267,,1750,,,1150,
2016/10/26,6.7705,2.409,2.7115,2.8141,,1250,,,1050,
2016/10/27,6.7736,2.411,2.9054,2.836,,1000,,,1150,
2016/10/28,6.7858,2.415,2.676,2.9263,,1150,,,950,
2016/10/31,6.7641,2.418,2.8098,2.9391,,1059,,,1000,
2016/11/1,6.7734,2.416,2.729,2.9824,,350,,,1000,
2016/11/2,6.7562,2.414,2.6099,2.9604,2.7,-350,,,800,
2016/11/3,6.7491,2.408,2.6323,2.8624,,-950,,,300,
2016/11/4,6.7514,2.405,2.6026,2.7111,,-1150,,,200,
2016/11/7,6.7725,2.399,2.5899,2.6033,,-1400,,,200,
2016/11/8,6.7817,2.392,2.605,2.4926,,-1450,,,200,
2016/11/9,6.7832,2.389,2.5592,2.4295,,-1350,,,200,
2016/11/10,6.7885,2.393,2.5569,2.4097,,-50,,,600,
2016/11/11,6.8115,2.402,2.5732,2.4387,,1250,,,1400,
2016/11/14,6.8291,2.407,2.6306,2.485,,900,,,1050,
2016/11/15,6.8495,2.415,2.5959,2.5288,,1050,,,1000,
2016/11/16,6.8592,2.428,2.7312,2.5962,,550,,,1100,
2016/11/17,6.8692,2.436,2.7785,2.686,,950,,,1400,
2016/11/18,6.8796,2.444,2.5529,2.735,,800,,,1250,
2016/11/21,6.8985,2.448,2.7209,2.7451,,400,,,1100,
2016/11/22,6.8779,2.45,2.6089,2.7544,,500,,,1000,
2016/11/23,6.8904,2.451,2.6187,2.7455,,500,,,1000,
2016/11/24,6.9085,2.452,2.7392,2.7128,,-850,,,600,
2016/11/25,6.9168,2.458,2.598,2.7303,,-150,,,1200,
2016/11/28,6.9042,2.466,2.6893,2.7699,,-200,,,1000,
2016/11/29,6.8889,2.481,2.8502,2.8142,,-100,,,900,
2016/11/30,6.8865,2.496,2.8942,2.892,,900,,,1400,
2016/12/1,6.8958,2.502,2.9428,3.0714,,50,,,1000,
2016/12/2,6.8794,2.501,2.6038,3.1499,,50,,,1600,
2016/12/5,6.887,2.497,2.6822,3.0866,,-600,,,700,
2016/12/6,6.8575,2.493,2.5985,2.9802,,-1200,,,300,
2016/12/7,6.8808,2.491,2.6776,2.8616,3.0643,-1500,,,300,
2016/12/8,6.8731,2.4908,2.6362,2.7003,,-750,,,500,
2016/12/9,6.8972,2.4928,2.6117,2.591,,-1300,,,500,
2016/12/12,6.9086,2.494,2.6344,2.5638,,0,,,800,
2016/12/13,6.8934,2.496,2.6786,2.5759,,0,,,500,
2016/12/14,6.9028,2.499,2.8382,2.5992,,600,,,900,
2016/12/15,6.9289,2.505,2.64,2.6833,,1450,,,1400,
2016/12/16,6.9508,2.519,2.939,2.8636,,450,,,1050,
2016/12/19,6.9312,2.525,2.7989,3.1065,,650,,,950,
2016/12/20,6.9468,2.5375,2.9698,3.3195,,1650,,,1550,
2016/12/21,6.9489,2.544,2.8648,3.486,,900,,,1100,
2016/12/22,6.9435,2.544,3.0358,3.5092,,600,,,1000,
2016/12/23,6.9463,2.543,2.7482,3.3514,,-50,,,900,
2016/12/26,6.9459,2.545,2.8964,3.1142,,-700,,,400,
2016/12/27,6.9462,2.547,2.8924,2.9498,,-1500,,,400,
2016/12/28,6.9495,2.545,2.8574,2.8942,,-600,,,700,
2016/12/29,6.9497,2.544,3.3562,3.1229,,-650,,,700,
2016/12/30,6.937,2.543,2.6805,3.2765,,1000,,,1600,
2016/12/31,,,2.7308,,,0,,,,
2017/1/3,6.9498,2.589,2.6713,3.3146,,-1550,,,200,
2017/1/4,6.9526,2.545,2.6394,3.2602,3.0956,-1400,,,100,
2017/1/5,6.9307,2.474,2.4985,3.0934,,-1400,,,100,
2017/1/6,6.8668,2.441,2.6577,2.8086,,-1600,,,100,
2017/1/9,6.9262,2.41,2.4989,2.6069,,700,,,100,
2017/1/10,6.9234,2.399,2.6152,2.491,,500,,,100,
2017/1/11,6.9235,2.39,2.6424,2.4236,,400,,,100,
2017/1/12,6.9141,2.394,2.5526,2.4145,,100,,,100,
2017/1/13,6.8909,2.398,2.5403,2.394,,-700,,,100,
2017/1/16,6.8874,2.4239,2.6204,2.388,,1650,,,400,
2017/1/17,6.8992,2.4666,2.6597,2.4381,,2700,,,1000,
2017/1/18,6.8525,2.5042,3.0223,2.5053,,4100,,,2000,
2017/1/19,6.8568,2.538,3.4368,2.748,,1900,,,1000,
2017/1/20,6.8693,2.593,2.8703,3.0046,,950,,,,
2017/1/22,,2.607,2.7747,3.0696,,600,,,,
2017/1/23,6.8572,2.637,2.8991,3.0239,,-100,,,,
2017/1/24,6.8331,2.662,3.0026,2.9977,,-900,,,,
2017/1/25,6.8596,2.684,2.7182,2.9045,,-1700,,,,
2017/1/26,6.8588,2.691,2.6758,2.7523,,-400,,,,
2017/2/3,6.8556,2.652,3.0037,2.7065,,-700,,,200,
2017/2/4,,2.648,2.6668,2.7233,,0,,,,
2017/2/6,6.8606,2.628,2.7591,2.6765,,-1500,,,,
2017/2/7,6.8604,2.6283,2.7299,2.6365,,-1200,,,,
2017/2/8,6.8849,2.633,2.8503,2.642,3.4,-1250,,,,
2017/2/9,6.871,2.634,2.8863,2.6734,,-1500,,,,
2017/2/10,6.8819,2.6233,2.9106,2.6742,,-800,,,,
2017/2/13,6.8898,2.623,2.8422,2.6792,,-900,,,200,
2017/2/14,6.8806,2.6208,2.7876,2.699,,-1000,,,300,
2017/2/15,6.8632,2.627,3.1765,2.7372,,-1400,,,500,
2017/2/16,6.8629,2.6435,2.9064,2.8311,,1000,,,800,
2017/2/17,6.8456,2.664,3.0587,2.9225,,800,,,500,
2017/2/20,6.8743,2.675,2.9406,3.0169,,1000,,,700,
2017/2/21,6.879,2.691,3.083,3.1362,,600,,,400,
2017/2/22,6.883,2.706,3.1024,3.3247,,550,,,500,
2017/2/23,6.8695,2.716,3.0733,3.4614,,-400,,,200,
2017/2/24,6.8655,2.725,3.0778,3.5217,,-200,,,100,
2017/2/27,6.8814,2.711,2.898,3.511,,-700,,,100,
2017/2/28,6.875,2.728,2.944,3.4249,,-500,,,100,
2017/3/1,6.8798,2.729,3.025,3.4524,3.2574,-400,,,100,
2017/3/2,6.8809,2.732,2.9675,3.369,,-700,,,100,
2017/3/3,6.8896,2.659,2.9393,3.2942,,-500,,,100,
2017/3/6,6.879,2.646,2.8759,3.1643,,-300,,,200,
2017/3/7,6.8957,2.644,3.063,3.0989,,-100,,,100,
2017/3/8,6.9032,2.655,3.0299,3.0236,,-200,,,100,
2017/3/9,6.9125,2.659,2.8661,2.969,,-300,,,,
2017/3/10,6.9123,2.655,2.8843,2.9181,,-200,,,,
2017/3/13,6.8988,2.649,2.9462,2.9009,,-500,,,100,
2017/3/14,6.9118,2.652,2.9803,2.8897,,-400,,,100,
2017/3/15,6.9115,2.656,2.8754,2.8423,,-100,,,100,
2017/3/16,6.8862,2.6938,3.241,2.843,,-200,,,200,
2017/3/17,6.8873,2.725,3.1874,3.0626,,0,,,200,
2017/3/20,6.8998,2.7471,3.3613,3.2279,,400,,,600,
2017/3/21,6.9071,2.768,3.7288,3.4448,,300,,,500,
2017/3/22,6.8889,2.791,3.5354,3.9072,,400,,,500,
2017/3/23,6.8856,2.807,3.8561,4.2081,,0,,,100,
2017/3/24,6.8845,2.784,3.2783,4.2242,,-300,,,,
2017/3/27,6.8701,2.7993,3.2409,4.073,,-800,,,,
2017/3/28,6.8782,2.791,3.1041,3.9481,,-700,,,,
2017/3/29,6.8915,2.81,3.2358,3.5825,,-700,,,,
2017/3/30,6.8889,2.821,3.4225,3.5799,,-400,,,,
2017/3/31,6.8993,2.85,3.4186,3.6441,,-300,,,,
2017/4/1,,2.778,2.9943,3.9382,,0,,,,
2017/4/5,6.8906,2.74,2.9375,3.7096,3.2733,-900,,,,
2017/4/6,6.893,2.7506,3.0341,3.6176,,-100,,,,
2017/4/7,6.8949,2.741,3.1914,3.438,,0,,,,
2017/4/10,6.9042,2.707,2.8708,3.2122,,-100,,,,
2017/4/11,6.8957,2.687,2.8704,2.924,,-200,,,,
2017/4/12,6.894,2.6631,2.8953,2.9174,,-400,,,,
2017/4/13,6.8651,2.6566,2.8731,2.8846,,700,,,700,
2017/4/14,6.874,2.674,2.9992,2.8213,,700,,,600,
2017/4/17,6.8785,2.69,3.1453,2.8147,,-200,,,,
2017/4/18,6.8849,2.7175,3.3239,2.9238,,700,,,400,
2017/4/19,6.8664,2.752,3.2059,3.0501,,600,,,400,
2017/4/20,6.8792,2.758,3.3888,3.1615,,200,,,700,
2017/4/21,6.8823,2.76,3.2785,3.3123,,400,,,600,
2017/4/24,6.8673,2.79,3.2657,3.4346,,300,,,100,
2017/4/25,6.8833,2.814,3.3797,3.4922,,400,,,400,
2017/4/26,6.8845,2.8203,3.3511,3.5951,,400,,,400,
2017/4/27,6.8896,2.8449,3.8357,3.7161,,-400,,,300,
2017/4/28,6.8931,2.8699,3.5646,3.8941,,0,,,400,
